id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3474824,"Quiet Studio near MIT, Harvard & BU",5074009,Jeff&Liz,,Cambridgeport,42.35879,-71.10877,Entire home/apt,168,3,266,2022-08-31,2.66,2,26,32,STR-13865
3475883,Queen Bed (Liz) at Waterbridge,1152305,Greg,,Strawberry Hill,42.37387,-71.15083,Private room,75,3,64,2022-07-30,0.65,4,281,17,
3504918,Private Room in Shared Apt (SU1-2),6094,Matt,,Wellington-Harrington,42.39389,-71.08931,Private room,69,91,7,2019-11-02,0.07,4,325,0,
3506058,Harvard/MIT,9270106,Nanette,,The Port,42.36965,-71.09932,Private room,156,1,686,2022-09-19,6.87,2,321,113,STR-13988
3510127,Harvard/MIT/Single/Private 1/2 Bath,9270106,Nanette,,The Port,42.36904,-71.09937,Private room,140,1,717,2022-09-18,7.19,2,321,110,STR-13988
3519954,Queen Bed (Victoria) at Waterbridge,1152305,Greg,,Strawberry Hill,42.37389,-71.1513,Private room,75,3,63,2022-08-26,0.63,4,291,15,
3520353,Luxury Beacon Hill Apartment 1-BR,6508758,Xerxes,,East Cambridge,42.35884,-71.06332,Entire home/apt,288,91,253,2021-12-22,2.55,1,205,1,
3538589,Two bedroom third floor apartment,10337757,Bruce & Fariba,,Agassiz,42.38332,-71.11479,Entire home/apt,150,4,132,2022-07-11,1.33,1,32,2,13449
3590031,Family-Friendly 3+ BDR on the Hill,3146675,Greer,,Wellington-Harrington,42.38275,-71.09216,Entire home/apt,375,4,26,2022-08-26,0.26,1,0,1,
3649162,Walk to MIT or Harvard!  Perfect for a family,18446559,Meredith,,Cambridgeport,42.36343,-71.10305,Entire home/apt,180,4,11,2019-08-14,0.12,1,0,0,ROC-18348103-003
3664031,2 bedroom condo in Downtown Boston,2006852,Jay,,East Cambridge,42.3636,-71.05367,Entire home/apt,221,31,53,2022-08-05,0.54,7,1,3,
3678159,Private room in charming Cambridge apartment,4026958,Robert,,Riverside,42.36702713733344,-71.11235365988104,Private room,109,1,113,2022-09-19,1.50,1,5,39,STR-28731
3684345,Lux 2 Bedroom Cambridge Apt by MIT,9419684,Churchill,,East Cambridge,42.363747,-71.083374,Entire home/apt,469,31,12,2021-02-06,0.12,19,365,0,C0281180491
3740822,Lux 2BR Cambridge Apt by MIT,9419684,Churchill,,East Cambridge,42.363747,-71.083374,Entire home/apt,469,31,15,2016-07-18,0.15,19,365,0,C0281180491
3749523,Grand Colonial in Historic Boston.,3842205,Nicolo,,East Cambridge,42.37358323734141,-71.06308644845787,Entire home/apt,250,29,280,2022-07-30,2.83,1,277,3,
3774900,City Oasis |Deck & Yard |Walk To Harvard MIT Train,6823717,Juan Carlos,,Cambridgeport,42.36024,-71.11398,Entire home/apt,181,3,309,2022-08-24,3.17,2,41,38,STR-13631
3861471,Luxury 3BR Condo near Harvard/MIT with Parking!,11274561,Philip,,The Port,42.36583,-71.09803,Entire home/apt,374,7,83,2021-10-28,0.84,2,179,2,STR-62076
3890373,Beacon Hill Fabulous One Bedroom Apartment,19357187,Paul,,East Cambridge,42.35792,-71.06432,Entire home/apt,150,29,248,2022-08-07,2.53,1,199,8,
3894437,Lovely Studio in Cambridge -- Great Location,6839881,Lisan,,Neighborhood Nine,42.38862,-71.12554,Entire home/apt,122,200,4,2022-08-31,0.04,6,145,1,
3966829,Sunny Base close to MIT,20414167,Sandra,,The Port,42.36636,-71.09965,Entire home/apt,160,91,34,2019-08-02,0.35,1,90,0,
4031375,A room in spacious 3 bdroom apt,19140459,Gustavo,,North Cambridge,42.39605,-71.134,Private room,114,91,6,2017-09-28,0.06,1,276,0,
4054229,"Ada Lovelace room, small eaved rm in old Victorian",2063272,"Sam, Jesse, And Kaia",,Agassiz,42.38686,-71.11057,Private room,60,91,27,2021-10-09,0.28,5,295,1,
4068377,“Bed & Bar” w/Peloton & Street Parking,405341,Bryan & Marisa,,North Cambridge,42.39437,-71.12601,Private room,162,2,258,2022-06-30,2.66,1,0,18,
4081272,Perfectly Located Davis Sq 2 Bed.,15128917,Elizabeth,,North Cambridge,42.39791,-71.1233,Entire home/apt,200,30,207,2022-07-05,2.18,2,123,3,
4099590,Gorgeous Light-filled 1 BR in Trendy Neighborhood,18118517,Sheila,,North Cambridge,42.39761,-71.11403,Entire home/apt,110,14,1,2022-06-27,0.34,1,308,1,
4109594,Overnight couch space,21321632,Marion,,North Cambridge,42.39827,-71.14215,Shared room,50,1,217,2022-09-18,2.22,1,309,42,
4112094,Cambridge Studio Apartment,404360,Victor,,West Cambridge,42.37843,-71.14272,Entire home/apt,135,2,308,2022-09-19,3.17,2,262,54,STR-15361
4116478,Great House in Central Square,4578066,Lindsey,,Cambridgeport,42.36308,-71.10234,Entire home/apt,350,2,216,2022-09-10,2.25,1,274,38,STR-18433
4184365,Comfortable & convenient home,48805,Harris,,Agassiz,42.38758,-71.11245,Private room,95,3,56,2022-07-10,0.58,2,259,2,
4191413,"Quiet, convenient and cozy!",21745933,Frank,,Strawberry Hill,42.37782,-71.16104,Entire home/apt,160,3,102,2022-09-14,1.07,1,214,20,
4209359,1B STUDIO Private entrance WALK HARVARD/MIT,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,148,30,187,2021-12-21,2.06,8,326,2,C0194540491
4216908,"Quiet home near Porter, Harvard. On Red Line",21885217,Catherine,,North Cambridge,42.38983,-71.11918,Entire home/apt,325,7,22,2022-08-07,0.36,1,0,3,STR-85105
4235636,Cozy Room in a Charming Townhouse,10427720,Gosia,,Strawberry Hill,42.37664,-71.15157,Private room,125,30,9,2022-08-13,0.17,2,308,2,
4270619,Sunny 3 Bdr corner luxury apartment,21631889,Ling Yi,,The Port,42.36935,-71.09845,Entire home/apt,264,75,55,2022-08-14,0.61,14,270,4,C0193720491
4276641,"Room 7 at Coolidge Corner, Brooklin",5014042,Yue Jin,,Cambridgeport,42.34038,-71.12595,Private room,105,1,25,2022-08-16,0.52,13,262,14,
4278067,Studio apart Tremont St South End #2,9653086,Glenn,,Area 2/MIT,42.34128,-71.07607,Entire home/apt,120,33,72,2022-09-01,0.74,6,277,2,
4279231,Somerville Private room,9563463,Sara,,Wellington-Harrington,42.37574,-71.09909,Private room,120,1,222,2022-09-10,2.30,3,316,56,
4303606,In the heart of Boston !,21851356,Gustavo,,Area 2/MIT,42.35011,-71.06719,Private room,195,2,125,2022-09-19,1.30,1,309,19,STR-482931
4311729,"Lovely sunny 2 BD home, great area.  Free Parking",22381726,Wendy,,Cambridgeport,42.34777,-71.12354,Entire home/apt,389,3,91,2022-09-05,0.94,1,299,18,
4338244,"Lux Kendall Square 1 Bedroom w/gym, WiFi",9419684,Churchill,,East Cambridge,42.363617,-71.08202,Entire home/apt,399,31,2,2015-08-23,0.02,19,281,0,C0281170491
4354741,"Near Tufts, 10 min to Boston",22605486,Laurel,,North Cambridge,42.4211,-71.13941,Entire home/apt,200,4,25,2022-08-07,0.27,1,0,4,
4364925,large & grand 2 bedroom South End by Copley Sq #3,9653086,Glenn,,Area 2/MIT,42.34128,-71.07607,Entire home/apt,180,33,143,2022-05-18,1.50,6,301,3,
4364989,newly furn one bedroom by Copley #6,9653086,Glenn,,Area 2/MIT,42.34128,-71.07607,Entire home/apt,135,31,81,2021-12-03,0.90,6,327,1,
4410765,"Grt Location, Big 3 Bed,Nr all Colleges, Hospitals",9795590,Patrick,,West Cambridge,42.35309,-71.14822,Entire home/apt,135,61,10,2022-03-31,0.12,2,297,1,
4422473,Two quiet rooms in a lovely house,2063272,"Sam, Jesse, And Kaia",,Agassiz,42.38497,-71.11113,Private room,140,91,2,2015-10-04,0.02,5,274,0,
4437529,Lux 2BR Cambridge Apt by MIT,9419684,Churchill,,East Cambridge,42.363747,-71.083374,Entire home/apt,469,31,9,2016-04-09,0.09,19,365,0,C0281180491
4437789,Lux 1 Bedroom Cambridge Apt by MIT,9419684,Churchill,,East Cambridge,42.363747,-71.083374,Entire home/apt,329,31,4,2016-01-18,0.04,19,3,0,C0281180491
4448828,Spacious 4 bedroom house at the perfect location!,23087930,Shai,,Cambridgeport,42.34698,-71.13149,Entire home/apt,450,3,33,2022-07-31,0.35,1,0,7,
4455298,Family Friendly 3 Bedroom,21631889,Ling Yi,,The Port,42.36896,-71.09846,Entire home/apt,302,45,106,2022-02-28,1.11,14,169,1,C0193720491
4461613,Comfy Beacon Hill Studio Great for Work Travel #13,22348222,Maverick,,East Cambridge,42.36017,-71.06346,Entire home/apt,226,1,136,2022-09-06,1.52,82,341,19,STR-415631
4461846,South End Studio Perfect for Work Travel #36,22348222,Maverick,,Area 2/MIT,42.34441,-71.07633,Entire home/apt,188,1,92,2022-08-21,1.03,82,350,8,STR-441258
4461901,"Stylish Downtown Studio in the SouthEnd, #8",22348222,Maverick,,Area 2/MIT,42.34447,-71.07644,Entire home/apt,216,1,138,2022-08-28,1.56,82,338,11,STR-415612
4484068,"Einstein room, cozy Queen bed + desk",2063272,"Sam, Jesse, And Kaia",,Agassiz,42.38645,-71.11302,Private room,74,91,24,2022-06-30,0.26,5,280,1,
4489577,Lux 1 Bedroom Cambridge Apt by MIT,9419684,Churchill,,East Cambridge,42.363747,-71.083374,Entire home/apt,329,31,2,2018-09-24,0.02,19,3,0,C0281180491
4500409,"Stylish Studio in Back Bay, on Newbury St; #1",22348222,Maverick,,Area 2/MIT,42.34982,-71.08264,Entire home/apt,222,1,147,2022-06-26,1.68,82,338,10,LB-418468
4525875,Charming & Historic 2 bed/2 bath w/ private patio,23462166,Corey,,East Cambridge,42.37866,-71.06452,Entire home/apt,399,4,68,2022-07-31,1.29,1,34,22,STR-399161
4534572,5BR Home in Cambridge,4781117,Katie,,West Cambridge,42.38055,-71.14397,Entire home/apt,529,5,65,2019-07-14,0.74,1,0,0,STR-13321
4553903,Contemporary North End Retreat | near T,10850877,Franklin,,East Cambridge,42.36582,-71.05722,Entire home/apt,5000,91,343,2019-08-28,3.59,2,0,0,
4566095,"The Upton South End, The Copley Suite",5430185,Laura And Olivia,,Area 2/MIT,42.34301,-71.07304,Entire home/apt,155,120,22,2022-08-25,0.24,7,28,2,Exempt: This listing is a hotel or motel
4573238,Chic furnished 2 bds- best Boston location N. End Boston,5578043,Dror,,East Cambridge,42.364253,-71.052626,Entire home/apt,159,31,158,2022-05-06,1.67,4,328,2,
4580825,Amazing price and location w/ parking  N End (m1s),5578043,Dror,,East Cambridge,42.36329,-71.05233,Entire home/apt,195,2,176,2022-09-17,1.93,4,309,38,STR-406255
4602191,2 Bd/Bth Apt in Prime Location Gorgeous Water View,20079643,Alex @ Bcohousing,,East Cambridge,42.36452,-71.06928,Entire home/apt,338,75,18,2021-06-04,0.25,11,175,0,Exempt: This listing is a unit used for furnished institutional or business stays
4623114,South End Studio Perfect for Work Travel #46,22348222,Maverick,,Area 2/MIT,42.34441,-71.07633,Entire home/apt,191,1,126,2022-06-18,1.47,82,349,15,STR-441249
4680929,"Grace Hopper room, King bed in a sunny corner",2063272,"Sam, Jesse, And Kaia",,Agassiz,42.38476,-71.11224,Private room,82,91,29,2019-06-09,0.31,5,238,0,
4736800,Harvard & MIT- Sweet Retreat in Coolest Cambridge!,10732627,Suz,,Mid-Cambridge,42.3706,-71.10504,Entire home/apt,155,2,272,2022-09-18,4.15,1,102,71,
4753390,Live Large in Transformable Studio,21631889,Ling Yi,,The Port,42.36721,-71.0987,Entire home/apt,198,60,70,2022-09-03,0.76,14,89,4,C0194080491
4759313,Private Apartment. Dog friendly. Parking,24302173,Laurie,,Strawberry Hill,42.38019,-71.15465,Entire home/apt,232,2,68,2022-08-24,0.72,1,2,24,13233
4813475,Nice Quiet 2 Bedroom Apartment,1458862,Gregory,,Wellington-Harrington,42.37395,-71.08938,Entire home/apt,168,2,458,2022-08-22,5.02,1,0,55,C0172290491
4824130,Cambridge Modern Living,1800647,Saba,,Strawberry Hill,42.37734,-71.1486,Shared room,76,91,0,,,1,0,0,
4841421,"Huge classy 3BR Apt w/parking, sleeps 7",8618392,Bertha,,Cambridgeport,42.35679,-71.10917,Entire home/apt,250,3,56,2022-07-19,0.62,1,15,6,STR-13495
4894617,"Large, cozy 1BD in awesome location",25187338,Anshul,,Cambridgeport,42.35961,-71.10742,Private room,80,91,0,,,1,0,0,
4902165,10 min train/bus to Boston  and tourist venues,25233554,Angela (Hada),,East Cambridge,42.38315,-71.0862,Private room,71,2,155,2022-09-10,1.74,1,288,22,
4909590,"ALLSTON LOADED STUDIO: Steps to BU, BC & hospitals",25279966,Vj,,Cambridgeport,42.34838,-71.13163,Entire home/apt,108,240,345,2022-08-30,3.67,2,110,5,STR-415702
4924035,Holistic Living Center (Rear),7757356,Alan,,Strawberry Hill,42.37431,-71.15339,Private room,70,31,9,2022-08-31,0.10,1,114,4,C0258990491
4932029,Garden-level one-bedroom apartment,25407755,Nora,,North Cambridge,42.39805,-71.13249,Entire home/apt,235,2,462,2022-09-04,4.94,1,13,36,C0174070491
4954584,Elegant contemporary 2Br,21631889,Ling Yi,,The Port,42.36715,-71.09655,Entire home/apt,243,90,100,2022-07-30,1.08,14,191,4,C0193720491
4956321,Charming Third Floor Apartment,25547444,Susan,,Agassiz,42.38563,-71.11684,Entire home/apt,185,31,128,2022-07-29,1.37,1,279,4,STR-14778
4958294,HOLIDAY IN HARVARD SQUARE. EASY COMMUTE TO BOSTON,87398,Ari,,Neighborhood Nine,42.37931,-71.12179,Entire home/apt,229,3,17,2018-08-28,0.18,2,39,0,C0191060491
4977885,Urban Oasis in Porter Square,7110440,Jack,,North Cambridge,42.3907,-71.1152,Entire home/apt,195,10,10,2022-08-09,0.16,1,0,3,
5016234,"Bright, Beautiful 2 Bed 2 Bath near Kendall/MIT",7388427,Upasana,,Wellington-Harrington,42.37198,-71.09177,Entire home/apt,118,180,1,2020-02-28,0.03,1,39,0,
5047340,Beautiful & Spacious 4 BDR / 3 BA w/ FREE Parking,10250028,Michelle,,West Cambridge,42.35779,-71.13347,Entire home/apt,800,1,244,2022-08-28,3.42,1,0,23,STR-411261
5088560,Stunning SouthEnd/BackBay Penthouse,21609039,Susan,,Area 2/MIT,42.34041,-71.08384,Entire home/apt,500,29,100,2020-12-27,1.16,3,304,0,Exempt: This listing is a unit used for furnished institutional or business stays
5203538,Beautiful Townhouse Boston's South End,26917979,Jim,,Area 2/MIT,42.34024,-71.07483,Entire home/apt,900,5,9,2022-08-30,0.10,1,279,5,STR-470244
5320198,3 mo. min. Harvard Sq Room- Pvt. Ent/bth,7704595,Holly,,West Cambridge,42.37406,-71.12648,Private room,35,90,1,2021-05-17,0.06,1,84,0,
5328641,"Convenient to T, Quiet, WIFI. 4 week minimum req",11108210,Tony,,North Cambridge,42.42095,-71.13642,Entire home/apt,68,30,26,2020-01-25,0.37,1,92,0,
5365197,Cozy Bedroom nr Harvard/MIT/Kendall,2861941,Bronwyn,,Wellington-Harrington,42.3748,-71.10023,Private room,100,91,68,2019-09-30,0.76,1,284,0,
5581575,Private Entrance * King Beds! * Kid Friendly,28766987,Kathy,,Area 2/MIT,42.34628,-71.08064,Entire home/apt,350,29,205,2022-07-30,2.71,1,120,3,STR-400453
5661246,Private Studio Apartment in a Central Location,12211716,Mark,,Cambridgeport,42.3471,-71.13005,Entire home/apt,125,3,171,2022-09-12,1.89,1,329,12,
5666988,Sunny 3BD House near Harvard Square,19742431,Sarah,,West Cambridge,42.37456,-71.1334,Entire home/apt,440,30,31,2021-10-29,0.34,1,186,1,
5680028,Colonial home near Harvard Square in Cambridge,24498919,Gail,,West Cambridge,42.38016,-71.1443,Entire home/apt,195,30,2,2021-07-26,0.04,1,0,0,ROC-12227641-004
5690424,"Beacon Hill House, Huge Roof Deck & Encore Casino",28090138,Gloria,,Area 2/MIT,42.35668,-71.07185,Entire home/apt,310,91,124,2020-03-01,1.37,1,102,0,
5705842,Lux Corner 2Br near MIT/Kendall,21631889,Ling Yi,,The Port,42.36705,-71.0966,Entire home/apt,268,45,48,2022-05-10,0.54,14,201,1,C0194080491
5709298,Central Boston Beacon Hill 2brm,2006852,Jay,,East Cambridge,42.35984,-71.06914,Entire home/apt,314,2,386,2022-09-15,4.24,7,326,46,Exempt: This listing is a unit that has contracts with hospitals
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,Maverick,,Area 2/MIT,42.34441,-71.07633,Entire home/apt,209,1,143,2022-09-06,1.62,82,319,5,STR-441252
5718921,"Charming South End Brownstone, 2BR with patio",22348222,Maverick,,Area 2/MIT,42.34455,-71.07628,Entire home/apt,516,29,142,2022-07-25,1.60,82,336,1,STR-415648
5768819,"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",22348222,Maverick,,Area 2/MIT,42.34447,-71.07644,Entire home/apt,191,1,130,2022-08-13,1.52,82,342,7,STR-415605
5769127,"Stylish Downtown Studio in the SouthEnd, C.Ave# 3",22348222,Maverick,,Area 2/MIT,42.34447,-71.07644,Entire home/apt,204,1,256,2022-09-05,2.89,82,298,36,STR-415604
5782221,"""La Gemma"" - a gem in the North End",18601802,Gina,,East Cambridge,42.36726,-71.05424,Entire home/apt,300,3,254,2022-09-10,2.90,1,89,24,STR-388064
5791244,Sunny Huron Village Apt. w/ Terrace,30045286,James,,West Cambridge,42.38308,-71.13517,Entire home/apt,193,3,337,2022-09-19,3.79,1,98,35,STR-13348
5811422,Studio-type space near Central Square,12576232,Thomas,,The Port,42.37067,-71.09913,Entire home/apt,89,32,50,2019-02-11,0.57,5,296,0,
5857136,Lovely apt easy walk to Harvard Sq,1260886,Mimi And Brian,,Neighborhood Nine,42.3849,-71.1304,Entire home/apt,300,2,188,2022-08-29,2.08,2,148,22,C0234160491
5870922,The Nantucket Room near Harvard Square,26956083,Todd,,Riverside,42.3605,-71.12633,Private room,64,3,292,2022-09-04,3.23,4,119,54,STR-383892
5903001,Boston Back Bay/Copley Square,30658962,Marlo,,Area 2/MIT,42.35147,-71.07835,Entire home/apt,357,3,62,2022-08-17,0.69,1,151,17,STR-404614
5919529,Great location! 3 BD single fam. Kid-friendly.,24196977,Jenny,,Area 2/MIT,42.35009,-71.07023,Entire home/apt,568,91,15,2016-07-15,0.17,1,111,0,
5967421,The Meditation Room near Harvard Square,26956083,Todd,,Riverside,42.3605,-71.12633,Private room,59,91,172,2021-12-22,1.91,4,189,1,
6013381,Modern Spacious 1BR | Kitchen + Work Desk | by GLS,30283594,Global Luxury Suites,,East Cambridge,42.363747,-71.083374,Entire home/apt,329,31,4,2021-02-18,0.05,33,3,0,C0281180491
6089865,"N2 Little Italy, Historic, Freedom Trail,TD Garden",3637081,Sarah,,East Cambridge,42.36545,-71.05623,Entire home/apt,205,2,547,2022-09-07,6.07,13,176,93,Exempt: This listing is a unit used for furnished institutional or business stays
6101153,Convn 2bed Davis/Porter/Tufts direct on bike path!,31658323,Tim,,North Cambridge,42.39154,-71.10603,Entire home/apt,207,1,307,2022-08-27,3.45,1,121,57,
6106691,Luxury Harvard/MIT Victorian,8824696,Steve,,West Cambridge,42.38085,-71.13546,Entire home/apt,379,1,176,2022-07-17,1.98,2,319,20,STR-13324
6119918,"RENOVATED, Pvt entrance, CDC cleaning, Whole Foods",546854,Sanjay,,West Cambridge,42.34689,-71.13679,Entire home/apt,145,32,112,2022-08-12,1.25,3,119,2,
6179374,Harvard Boston University MIT,30489899,Home On Blaine,,West Cambridge,42.35483,-71.13694,Private room,45,91,6,2019-12-20,0.07,4,270,0,STR-404592
6185544,Sunny 3 bed/2 bath-5 min to T- Harvard/MIT/Boston,21745230,Jurek,,North Cambridge,42.3965,-71.1367,Entire home/apt,202,1,102,2022-09-12,1.17,19,259,19,STR-13504
6185571,Room w/private bath+fridge+microwave-fast wifi,21745230,Jurek,,North Cambridge,42.39671,-71.13664,Private room,90,2,125,2022-09-04,1.43,19,307,39,STR-13504
6359245,Suite: near Cambridge/Boston,9519077,Deb,,North Cambridge,42.41252,-71.15373,Private room,185,2,53,2022-09-06,0.61,1,79,6,
6363476,Unique Philadelphia Style Apartment Behind Harvard,33155440,Kimberly,,Agassiz,42.38411,-71.11523,Entire home/apt,389,4,151,2022-08-31,2.51,1,82,27,STR-13655
6374780,"Big 2 bedroom, steps to Davis Sq",25354687,David,,North Cambridge,42.39525,-71.12717,Entire home/apt,171,120,5,2015-09-14,0.06,1,165,0,
6385215,2BRM  with Parking - near Harvard & Porter Sq,22200553,Andrew,,Neighborhood Nine,42.38266,-71.12925,Entire home/apt,130,30,24,2022-05-11,0.28,1,327,3,
6397721,"Lux Kendall Square 1 Bedroom w/gym, WiFi",9419684,Churchill,,East Cambridge,42.363617,-71.08202,Entire home/apt,399,31,11,2021-04-25,0.13,19,281,0,C0281170491
6426364,Great city views top floor one bed #7,9653086,Glenn,,Area 2/MIT,42.34144,-71.0763,Entire home/apt,150,29,82,2022-05-29,0.93,6,277,3,
6434394,2BR Walk to Harvard/MIT/Red Line T,24415419,David,,The Port,42.36932,-71.09821,Entire home/apt,299,1,355,2022-09-03,3.97,1,65,49,STR-14836
6449061,Peter • Best of Boston,33659611,Peter,,East Cambridge,42.38505,-71.08264,Private room,126,1,579,2022-09-06,7.65,1,291,125,
6473781,Single family house / Cambridgeport,33820072,Mary,,Cambridgeport,42.35983,-71.10667,Entire home/apt,800,2,23,2022-05-29,0.26,1,13,4,STR-13444
6540673,Convenient location near Boston,16969496,Kenny,,Area 2/MIT,42.34635,-71.10792,Private room,109,4,51,2022-08-27,0.57,1,4,8,
6599485,Cambridge  Harvard Comfortable Room,6438360,John,,Neighborhood Nine,42.38461,-71.135,Private room,75,30,218,2022-08-27,2.50,1,93,11,
6660580,Warm and welcoming,34862036,Purnima,,Mid-Cambridge,42.37441,-71.10277,Private room,125,1,185,2022-09-16,2.12,2,328,50,
6662157,Sunny+Spacious +AC/walk to T Davis/Porter/Harvard,30719211,Zazy & Georges,,North Cambridge,42.39277,-71.13114,Entire home/apt,412,2,198,2022-09-19,2.23,1,314,44,STR-13333
6690491,"Belmont, Massachusetts",35018289,Joanne,,Strawberry Hill,42.38378,-71.15949,Private room,95,7,63,2022-09-04,0.72,1,0,10,
6692868,Beautiful Private Lg Space/ Clean Comfy,33917688,Alessandro And Sarita,,Agassiz,42.38843,-71.10143,Entire home/apt,145,2,261,2022-09-02,2.94,1,314,44,
6702823,Guest room @ Harvard/MIT Central Sq,25012699,Amanda,,Mid-Cambridge,42.36858,-71.1057,Private room,128,7,56,2022-09-15,0.63,1,0,5,STR-13696
6705119,"Coolidge Corner,steps to C line,Longwood Medical",31340713,Kama,,Cambridgeport,42.34332,-71.11931,Entire home/apt,125,60,82,2021-08-27,0.93,23,241,0,
6746543,Cool Top Floor 1 Bedroom Penthouse,32376332,Jordan,,Area 2/MIT,42.34991,-71.06164,Entire home/apt,229,91,9,2022-08-14,0.10,1,279,2,
